Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;
12/09/1997;19,987;1,00072333;218.639.834.638,72;1008;2,17;2,16;2,16;0,021;25,067;
11/09/1997;19,886;1,00072000;204.974.419.240,96;933;2,16;2,15;2,15;0,033;2.401,759;
10/09/1997;19,886;1,00072000;213.351.118.981,76;1036;2,16;2,14;2,15;0,021;26,077;
09/09/1997;19,886;1,00072000;214.576.332.307,84;970;2,16;2,14;2,15;0,022;1.247,394;
08/09/1997;19,886;1,00072000;200.194.065.374,72;950;2,16;2,15;2,15;0,02;31,904;
05/09/1997;19,886;1,00072000;211.547.975.489,28;974;2,16;2,15;2,15;0,026;18.306,392;
04/09/1997;19,886;1,00072000;210.620.193.304,32;876;2,16;2,14;2,15;0,044;1.673,635;
03/09/1997;19,886;1,00072000;205.918.621.269,76;936;2,16;2,14;2,15;0,044;1.709,779;
02/09/1997;19,987;1,00072333;207.066.960.787,84;963;2,17;2,16;2,16;0,022;20,781;
01/09/1997;20,088;1,00072667;256.716.142.176;1065;2,18;2,16;2,17;0,032;1.805,485;
29/08/1997;20,694;1,00074667;258.752.334.090,24;1070;2,24;2,23;2,23;0,029;3.199,912;
28/08/1997;20,796;1,00075000;208.158.507.434,24;915;2,25;2,24;2,24;0,031;864,789;
27/08/1997;20,796;1,00075000;220.578.402.023,04;950;2,26;2,24;2,24;0,02;40,035;
26/08/1997;20,796;1,00075000;214.751.028.570,24;926;2,25;2,23;2,24;0,022;25,5;
25/08/1997;20,796;1,00075000;203.896.552.876,16;896;2,25;2,23;2,24;0,022;23,888;
22/08/1997;20,796;1,00075000;199.886.845.882,24;857;2,25;2,24;2,24;0,022;27,105;
21/08/1997;20,796;1,00075000;215.338.031.845,12;965;2,25;2,23;2,24;0,022;53,098;
20/08/1997;20,796;1,00075000;208.948.775.057,28;899;2,25;2,24;2,24;0,02;29,147;
19/08/1997;20,796;1,00075000;205.870.373.944,32;894;2,26;2,24;2,24;0,022;33,291;
18/08/1997;20,796;1,00075000;204.740.614.620,16;883;2,25;2,24;2,24;0,021;38,457;
15/08/1997;20,897;1,00075333;205.518.480.113,28;926;2,27;2,25;2,26;0,021;66,04;
14/08/1997;20,999;1,00075667;208.857.084.938,88;915;2,27;2,26;2,26;0,022;142,282;
13/08/1997;20,999;1,00075667;215.580.309.864,96;918;2,27;2,26;2,26;0,033;2.744,739;
12/08/1997;20,999;1,00075667;211.400.502.419,84;893;2,27;2,25;2,26;0,032;2.472,276;
11/08/1997;20,897;1,00075333;203.042.895.432,96;886;2,26;2,25;2,25;0,021;53,355;
08/08/1997;20,694;1,00074667;212.791.695.255,04;934;2,25;2,23;2,24;0,021;62,125;
07/08/1997;20,694;1,00074667;220.450.570.467,2;1006;2,24;2,22;2,21;0,035;960,162;
06/08/1997;20,492;1,00074000;204.978.888.387,84;1000;2,22;2,2;2,21;0,025;31,771;
05/08/1997;20,593;1,00074333;206.441.782.302,72;968;2,23;2,21;2,21;0,029;2.002,39;
04/08/1997;20,593;1,00074333;202.640.508.010,88;920;2,23;2,21;2,21;0,033;1.012,663;
01/08/1997;20,694;1,00074667;227.742.180.384;1077;2,24;2,22;2,22;0,04;1.618,429;
31/07/1997;18,784;1,00068333;221.379.134.716,8;951;2,05;2,03;2,04;0,039;1.893,471;
30/07/1997;18,884;1,00068667;210.349.070.378,24;962;2,06;2,04;2,05;0,032;1.447,161;
29/07/1997;18,884;1,00068667;210.166.193.356,16;1029;2,06;2,04;2,05;0,022;14,787;
28/07/1997;18,884;1,00068667;195.877.484.883,84;825;2,06;2,05;2,06;0,029;1.203,604;
25/07/1997;18,984;1,00069000;206.305.981.438,08;1018;2,07;2,05;2,05;0,027;1.753,324;
24/07/1997;18,884;1,00068667;188.017.995.907,2;946;2,06;2,04;2,05;0,027;1.691,098;
23/07/1997;18,884;1,00068667;193.175.317.571,2;1022;2,06;2,04;2,05;0,029;2.085,122;
22/07/1997;18,884;1,00068667;187.818.436.373,76;944;2,06;2,05;2,05;0,032;2.272,512;
21/07/1997;18,984;1,00069000;195.639.452.056,96;1006;2,07;2,05;2,06;0,031;2.080,544;
18/07/1997;19,084;1,00069333;192.508.461.477,12;885;2,08;2,06;2,07;0,023;13,992;
17/07/1997;19,084;1,00069333;199.051.477.288,96;1001;2,08;2,06;2,07;0,024;12,657;
16/07/1997;19,184;1,00069667;199.652.394.158,72;880;2,09;2,08;2,08;0,035;1.885,156;
15/07/1997;19,384;1,00070333;201.201.839.121,28;813;2,11;2,09;2,1;0,046;1.334,635;
14/07/1997;19,284;1,00070000;190.822.796.177,28;888;2,1;2,09;2,09;0,039;1.952,8;
11/07/1997;19,284;1,00070000;204.249.936.881,92;984;2,1;2,09;2,09;0,022;17,566;
10/07/1997;19,184;1,00069667;201.000.053.896,96;892;2,09;2,07;2,08;0,035;1.990,512;
09/07/1997;19,084;1,00069333;178.020.385.505,28;761;2,08;2,07;2,07;0,039;1.902,489;
08/07/1997;19,184;1,00069667;175.647.372.446,08;777;2,09;2,08;2,08;0,04;1.884,552;
07/07/1997;19,184;1,00069667;193.922.146.456,32;777;2,09;2,07;2,08;0,042;1.708,34;
04/07/1997;18,984;1,00069000;192.786.794.467,2;928;2,07;2,06;2,06;0,042;1.789,14;
03/07/1997;18,984;1,00069000;195.630.812.078,72;762;2,07;2,05;2,06;0,043;1.632,078;
02/07/1997;18,884;1,00068667;190.211.685.690,88;843;2,06;2,05;2,05;0,047;1.468,495;
01/07/1997;19,184;1,00069667;191.836.520.161,28;823;2,09;2,07;2,08;0,049;1.391,375;
30/06/1997;20,897;1,00075333;0;0;0;0;0;0;0;
27/06/1997;20,492;1,00074000;0;0;0;0;0;0;0;
26/06/1997;20,796;1,00075000;0;0;0;0;0;0;0;
25/06/1997;20,796;1,00075000;0;0;0;0;0;0;0;
24/06/1997;21,1;1,00076000;0;0;0;0;0;0;0;
23/06/1997;21,1;1,00076000;0;0;0;0;0;0;0;
20/06/1997;21,1;1,00076000;0;0;0;0;0;0;0;
19/06/1997;21,202;1,00076333;0;0;0;0;0;0;0;
18/06/1997;21,202;1,00076333;0;0;0;0;0;0;0;
17/06/1997;21,304;1,00076667;0;0;0;0;0;0;0;
16/06/1997;21,202;1,00076333;0;0;0;0;0;0;0;
13/06/1997;21,304;1,00076667;0;0;0;0;0;0;0;
12/06/1997;21,1;1,00076000;0;0;0;0;0;0;0;
11/06/1997;21,202;1,00076333;0;0;0;0;0;0;0;
10/06/1997;21,202;1,00076333;0;0;0;0;0;0;0;
09/06/1997;21,507;1,00077333;0;0;0;0;0;0;0;
06/06/1997;21,304;1,00076667;0;0;0;0;0;0;0;
05/06/1997;21,1;1,00076000;0;0;0;0;0;0;0;
04/06/1997;20,999;1,00075667;0;0;0;0;0;0;0;
03/06/1997;20,897;1,00075333;0;0;0;0;0;0;0;
02/06/1997;20,897;1,00075333;0;0;0;0;0;0;0;
30/05/1997;20,999;1,00075667;0;0;0;0;0;0;0;
28/05/1997;20,999;1,00075667;0;0;0;0;0;0;0;
27/05/1997;21,814;1,00078333;0;0;0;0;0;0;0;
26/05/1997;22,018;1,00079000;0;0;0;0;0;0;0;
23/05/1997;22,121;1,00079333;0;0;0;0;0;0;0;
22/05/1997;22,121;1,00079333;0;0;0;0;0;0;0;
21/05/1997;22,121;1,00079333;0;0;0;0;0;0;0;
20/05/1997;22,223;1,00079667;0;0;0;0;0;0;0;
19/05/1997;22,223;1,00079667;0;0;0;0;0;0;0;
16/05/1997;22,121;1,00079333;0;0;0;0;0;0;0;
15/05/1997;22,018;1,00079000;0;0;0;0;0;0;0;
14/05/1997;22,121;1,00079333;0;0;0;0;0;0;0;
13/05/1997;22,018;1,00079000;0;0;0;0;0;0;0;
12/05/1997;22,018;1,00079000;0;0;0;0;0;0;0;
09/05/1997;22,121;1,00079333;0;0;0;0;0;0;0;
08/05/1997;21,916;1,00078667;0;0;0;0;0;0;0;
07/05/1997;21,814;1,00078333;0;0;0;0;0;0;0;
06/05/1997;21,814;1,00078333;0;0;0;0;0;0;0;
05/05/1997;21,712;1,00078000;0;0;0;0;0;0;0;
02/05/1997;21,814;1,00078333;0;0;0;0;0;0;0;
30/04/1997;21,1;1,00076000;0;0;0;0;0;0;0;
29/04/1997;21,405;1,00077000;0;0;0;0;0;0;0;
28/04/1997;21,202;1,00076333;0;0;0;0;0;0;0;
25/04/1997;21,1;1,00076000;0;0;0;0;0;0;0;
24/04/1997;20,999;1,00075667;0;0;0;0;0;0;0;
23/04/1997;21,1;1,00076000;0;0;0;0;0;0;0;
22/04/1997;21,916;1,00078667;0;0;0;0;0;0;0;
18/04/1997;22,429;1,00080333;0;0;0;0;0;0;0;
17/04/1997;23,254;1,00083000;0;0;0;0;0;0;0;
16/04/1997;22,326;1,00080000;0;0;0;0;0;0;0;
15/04/1997;22,737;1,00081333;0;0;0;0;0;0;0;
14/04/1997;23,15;1,00082667;0;0;0;0;0;0;0;
11/04/1997;23,15;1,00082667;0;0;0;0;0;0;0;
10/04/1997;22,737;1,00081333;0;0;0;0;0;0;0;
09/04/1997;21,814;1,00078333;0;0;0;0;0;0;0;
08/04/1997;22,429;1,00080333;0;0;0;0;0;0;0;
07/04/1997;21,405;1,00077000;0;0;0;0;0;0;0;
04/04/1997;21,202;1,00076333;0;0;0;0;0;0;0;
03/04/1997;21,1;1,00076000;0;0;0;0;0;0;0;
02/04/1997;21,1;1,00076000;0;0;0;0;0;0;0;
01/04/1997;20,999;1,00075667;0;0;0;0;0;0;0;
31/03/1997;23,876;1,00085000;0;0;0;0;0;0;0;
26/03/1997;24,188;1,00086000;0;0;0;0;0;0;0;
25/03/1997;24,084;1,00085667;0;0;0;0;0;0;0;
24/03/1997;23,98;1,00085333;0;0;0;0;0;0;0;
21/03/1997;23,98;1,00085333;0;0;0;0;0;0;0;
20/03/1997;24,084;1,00085667;0;0;0;0;0;0;0;
19/03/1997;24,084;1,00085667;0;0;0;0;0;0;0;
18/03/1997;24,084;1,00085667;0;0;0;0;0;0;0;
17/03/1997;24,188;1,00086000;0;0;0;0;0;0;0;
14/03/1997;24,188;1,00086000;0;0;0;0;0;0;0;
13/03/1997;24,084;1,00085667;0;0;0;0;0;0;0;
12/03/1997;24,188;1,00086000;0;0;0;0;0;0;0;
11/03/1997;24,188;1,00086000;0;0;0;0;0;0;0;
10/03/1997;24,084;1,00085667;0;0;0;0;0;0;0;
07/03/1997;24,188;1,00086000;0;0;0;0;0;0;0;
06/03/1997;24,084;1,00085667;0;0;0;0;0;0;0;
05/03/1997;23,98;1,00085333;0;0;0;0;0;0;0;
04/03/1997;24,084;1,00085667;0;0;0;0;0;0;0;
03/03/1997;24,397;1,00086667;0;0;0;0;0;0;0;
28/02/1997;25,34;1,00089667;0;0;0;0;0;0;0;
27/02/1997;25,761;1,00091000;0;0;0;0;0;0;0;
26/02/1997;25,867;1,00091333;0;0;0;0;0;0;0;
25/02/1997;25,867;1,00091333;0;0;0;0;0;0;0;
24/02/1997;25,973;1,00091667;0;0;0;0;0;0;0;
21/02/1997;26,078;1,00092000;0;0;0;0;0;0;0;
20/02/1997;26,078;1,00092000;0;0;0;0;0;0;0;
19/02/1997;26,184;1,00092333;0;0;0;0;0;0;0;
18/02/1997;26,502;1,00093333;0;0;0;0;0;0;0;
17/02/1997;26,396;1,00093000;0;0;0;0;0;0;0;
14/02/1997;26,502;1,00093333;0;0;0;0;0;0;0;
13/02/1997;26,609;1,00093667;0;0;0;0;0;0;0;
12/02/1997;26,396;1,00093000;0;0;0;0;0;0;0;
07/02/1997;26,396;1,00093000;0;0;0;0;0;0;0;
06/02/1997;26,078;1,00092000;0;0;0;0;0;0;0;
05/02/1997;25,973;1,00091667;0;0;0;0;0;0;0;
04/02/1997;26,502;1,00093333;0;0;0;0;0;0;0;
03/02/1997;25,973;1,00091667;0;0;0;0;0;0;0;
31/01/1997;22,634;1,00081000;0;0;0;0;0;0;0;
30/01/1997;21,712;1,00078000;0;0;0;0;0;0;0;
29/01/1997;21,916;1,00078667;0;0;0;0;0;0;0;
28/01/1997;22,018;1,00079000;0;0;0;0;0;0;0;
27/01/1997;21,814;1,00078333;0;0;0;0;0;0;0;
24/01/1997;21,916;1,00078667;0;0;0;0;0;0;0;
23/01/1997;21,712;1,00078000;0;0;0;0;0;0;0;
22/01/1997;21,609;1,00077667;0;0;0;0;0;0;0;
21/01/1997;21,609;1,00077667;0;0;0;0;0;0;0;
20/01/1997;21,712;1,00078000;0;0;0;0;0;0;0;
17/01/1997;21,814;1,00078333;0;0;0;0;0;0;0;
16/01/1997;21,814;1,00078333;0;0;0;0;0;0;0;
15/01/1997;21,712;1,00078000;0;0;0;0;0;0;0;
14/01/1997;21,712;1,00078000;0;0;0;0;0;0;0;
13/01/1997;21,712;1,00078000;0;0;0;0;0;0;0;
10/01/1997;21,712;1,00078000;0;0;0;0;0;0;0;
09/01/1997;21,507;1,00077333;0;0;0;0;0;0;0;
08/01/1997;21,507;1,00077333;0;0;0;0;0;0;0;
07/01/1997;21,507;1,00077333;0;0;0;0;0;0;0;
06/01/1997;21,405;1,00077000;0;0;0;0;0;0;0;
03/01/1997;21,405;1,00077000;0;0;0;0;0;0;0;
02/01/1997;21,712;1,00078000;0;0;0;0;0;0;0;
31/12/1996;24,92;1,00088333;0;0;0;0;0;0;0;
30/12/1996;24,92;1,00088333;0;0;0;0;0;0;0;
27/12/1996;23,98;1,00085333;0;0;0;0;0;0;0;
26/12/1996;24,188;1,00086000;0;0;0;0;0;0;0;
24/12/1996;24,292;1,00086333;0;0;0;0;0;0;0;
23/12/1996;24,292;1,00086333;0;0;0;0;0;0;0;
20/12/1996;24,188;1,00086000;0;0;0;0;0;0;0;
19/12/1996;24,188;1,00086000;0;0;0;0;0;0;0;
18/12/1996;24,397;1,00086667;0;0;0;0;0;0;0;
17/12/1996;24,084;1,00085667;0;0;0;0;0;0;0;
16/12/1996;23,876;1,00085000;0;0;0;0;0;0;0;
13/12/1996;23,772;1,00084667;0;0;0;0;0;0;0;
12/12/1996;23,772;1,00084667;0;0;0;0;0;0;0;
11/12/1996;23,668;1,00084333;0;0;0;0;0;0;0;
10/12/1996;23,668;1,00084333;0;0;0;0;0;0;0;
09/12/1996;23,461;1,00083667;0;0;0;0;0;0;0;
06/12/1996;23,564;1,00084000;0;0;0;0;0;0;0;
05/12/1996;23,461;1,00083667;0;0;0;0;0;0;0;
04/12/1996;23,254;1,00083000;0;0;0;0;0;0;0;
03/12/1996;23,15;1,00082667;0;0;0;0;0;0;0;
02/12/1996;23,564;1,00084000;0;0;0;0;0;0;0;
29/11/1996;25,13;1,00089000;0;0;0;0;0;0;0;
28/11/1996;25,025;1,00088667;0;0;0;0;0;0;0;
27/11/1996;24,815;1,00088000;0;0;0;0;0;0;0;
26/11/1996;25,025;1,00088667;0;0;0;0;0;0;0;
25/11/1996;25,13;1,00089000;0;0;0;0;0;0;0;
22/11/1996;25,235;1,00089333;0;0;0;0;0;0;0;
21/11/1996;25,025;1,00088667;0;0;0;0;0;0;0;
20/11/1996;25,235;1,00089333;0;0;0;0;0;0;0;
19/11/1996;25,13;1,00089000;0;0;0;0;0;0;0;
18/11/1996;25,34;1,00089667;0;0;0;0;0;0;0;
14/11/1996;25,235;1,00089333;0;0;0;0;0;0;0;
13/11/1996;25,13;1,00089000;0;0;0;0;0;0;0;
12/11/1996;25,656;1,00090667;0;0;0;0;0;0;0;
11/11/1996;25,761;1,00091000;0;0;0;0;0;0;0;
08/11/1996;25,656;1,00090667;0;0;0;0;0;0;0;
07/11/1996;25,445;1,00090000;0;0;0;0;0;0;0;
06/11/1996;25,445;1,00090000;0;0;0;0;0;0;0;
05/11/1996;25,55;1,00090333;0;0;0;0;0;0;0;
04/11/1996;25,235;1,00089333;0;0;0;0;0;0;0;
01/11/1996;25,235;1,00089333;0;0;0;0;0;0;0;
31/10/1996;23,772;1,00084667;0;0;0;0;0;0;0;
30/10/1996;23,668;1,00084333;0;0;0;0;0;0;0;
29/10/1996;23,668;1,00084333;0;0;0;0;0;0;0;
28/10/1996;23,357;1,00083333;0;0;0;0;0;0;0;
25/10/1996;23,668;1,00084333;0;0;0;0;0;0;0;
24/10/1996;23,461;1,00083667;0;0;0;0;0;0;0;
23/10/1996;23,254;1,00083000;0;0;0;0;0;0;0;
22/10/1996;23,668;1,00084333;0;0;0;0;0;0;0;
21/10/1996;23,254;1,00083000;0;0;0;0;0;0;0;
18/10/1996;23,98;1,00085333;0;0;0;0;0;0;0;
17/10/1996;23,772;1,00084667;0;0;0;0;0;0;0;
16/10/1996;23,98;1,00085333;0;0;0;0;0;0;0;
15/10/1996;24,084;1,00085667;0;0;0;0;0;0;0;
14/10/1996;23,668;1,00084333;0;0;0;0;0;0;0;
11/10/1996;23,461;1,00083667;0;0;0;0;0;0;0;
10/10/1996;23,047;1,00082333;0;0;0;0;0;0;0;
09/10/1996;22,944;1,00082000;0;0;0;0;0;0;0;
08/10/1996;23,15;1,00082667;0;0;0;0;0;0;0;
07/10/1996;23,047;1,00082333;0;0;0;0;0;0;0;
04/10/1996;23,254;1,00083000;0;0;0;0;0;0;0;
02/10/1996;23,357;1,00083333;0;0;0;0;0;0;0;
01/10/1996;23,15;1,00082667;0;0;0;0;0;0;0;
30/09/1996;25,13;1,00089000;0;0;0;0;0;0;0;
27/09/1996;24,606;1,00087333;0;0;0;0;0;0;0;
26/09/1996;24,71;1,00087667;0;0;0;0;0;0;0;
25/09/1996;24,815;1,00088000;0;0;0;0;0;0;0;
24/09/1996;24,92;1,00088333;0;0;0;0;0;0;0;
23/09/1996;25,34;1,00089667;0;0;0;0;0;0;0;
20/09/1996;25,867;1,00091333;0;0;0;0;0;0;0;
19/09/1996;26,184;1,00092333;0;0;0;0;0;0;0;
18/09/1996;25,973;1,00091667;0;0;0;0;0;0;0;
17/09/1996;25,973;1,00091667;0;0;0;0;0;0;0;
16/09/1996;26,29;1,00092667;0;0;0;0;0;0;0;
13/09/1996;26,396;1,00093000;0;0;0;0;0;0;0;
12/09/1996;26,396;1,00093000;0;0;0;0;0;0;0;
11/09/1996;25,445;1,00090000;0;0;0;0;0;0;0;
10/09/1996;25,235;1,00089333;0;0;0;0;0;0;0;
09/09/1996;25,13;1,00089000;0;0;0;0;0;0;0;
06/09/1996;25,235;1,00089333;0;0;0;0;0;0;0;
05/09/1996;25,025;1,00088667;0;0;0;0;0;0;0;
04/09/1996;25,13;1,00089000;0;0;0;0;0;0;0;
03/09/1996;24,92;1,00088333;0;0;0;0;0;0;0;
02/09/1996;24,71;1,00087667;0;0;0;0;0;0;0;
30/08/1996;24,084;1,00085667;0;0;0;0;0;0;0;
29/08/1996;24,084;1,00085667;0;0;0;0;0;0;0;
28/08/1996;24,397;1,00086667;0;0;0;0;0;0;0;
27/08/1996;24,397;1,00086667;0;0;0;0;0;0;0;
26/08/1996;24,292;1,00086333;0;0;0;0;0;0;0;
23/08/1996;24,397;1,00086667;0;0;0;0;0;0;0;
22/08/1996;24,606;1,00087333;0;0;0;0;0;0;0;
21/08/1996;24,92;1,00088333;0;0;0;0;0;0;0;
20/08/1996;25,34;1,00089667;0;0;0;0;0;0;0;
19/08/1996;25,55;1,00090333;0;0;0;0;0;0;0;
16/08/1996;25,55;1,00090333;0;0;0;0;0;0;0;
15/08/1996;25,55;1,00090333;0;0;0;0;0;0;0;
14/08/1996;25,445;1,00090000;0;0;0;0;0;0;0;
13/08/1996;25,55;1,00090333;0;0;0;0;0;0;0;
12/08/1996;25,55;1,00090333;0;0;0;0;0;0;0;
09/08/1996;25,445;1,00090000;0;0;0;0;0;0;0;
08/08/1996;25,55;1,00090333;0;0;0;0;0;0;0;
07/08/1996;25,55;1,00090333;0;0;0;0;0;0;0;
06/08/1996;25,55;1,00090333;0;0;0;0;0;0;0;
05/08/1996;25,235;1,00089333;0;0;0;0;0;0;0;
02/08/1996;24,71;1,00087667;0;0;0;0;0;0;0;
01/08/1996;24,501;1,00087000;0;0;0;0;0;0;0;
31/07/1996;23,357;1,00083333;0;0;0;0;0;0;0;
30/07/1996;23,15;1,00082667;0;0;0;0;0;0;0;
29/07/1996;23,047;1,00082333;0;0;0;0;0;0;0;
26/07/1996;23,047;1,00082333;0;0;0;0;0;0;0;
25/07/1996;23,15;1,00082667;0;0;0;0;0;0;0;
24/07/1996;23,254;1,00083000;0;0;0;0;0;0;0;
23/07/1996;23,15;1,00082667;0;0;0;0;0;0;0;
22/07/1996;23,15;1,00082667;0;0;0;0;0;0;0;
19/07/1996;23,254;1,00083000;0;0;0;0;0;0;0;
18/07/1996;23,15;1,00082667;0;0;0;0;0;0;0;
17/07/1996;23,15;1,00082667;0;0;0;0;0;0;0;
16/07/1996;23,15;1,00082667;0;0;0;0;0;0;0;
15/07/1996;23,461;1,00083667;0;0;0;0;0;0;0;
12/07/1996;23,564;1,00084000;0;0;0;0;0;0;0;
11/07/1996;23,254;1,00083000;0;0;0;0;0;0;0;
10/07/1996;23,047;1,00082333;0;0;0;0;0;0;0;
09/07/1996;23,15;1,00082667;0;0;0;0;0;0;0;
08/07/1996;23,254;1,00083000;0;0;0;0;0;0;0;
05/07/1996;23,254;1,00083000;0;0;0;0;0;0;0;
04/07/1996;23,254;1,00083000;0;0;0;0;0;0;0;
03/07/1996;23,668;1,00084333;0;0;0;0;0;0;0;
02/07/1996;23,461;1,00083667;0;0;0;0;0;0;0;
01/07/1996;24,084;1,00085667;0;0;0;0;0;0;0;
28/06/1996;24,397;1,00086667;0;0;0;0;0;0;0;
27/06/1996;25,761;1,00091000;0;0;0;0;0;0;0;
26/06/1996;26,184;1,00092333;0;0;0;0;0;0;0;
25/06/1996;27,461;1,00096333;0;0;0;0;0;0;0;
24/06/1996;29,836;1,00103667;0;0;0;0;0;0;0;
21/06/1996;29,945;1,00104000;0;0;0;0;0;0;0;
20/06/1996;31,26;1,00108000;0;0;0;0;0;0;0;
19/06/1996;31,04;1,00107333;0;0;0;0;0;0;0;
18/06/1996;31,26;1,00108000;0;0;0;0;0;0;0;
17/06/1996;31,371;1,00108333;0;0;0;0;0;0;0;
14/06/1996;31,371;1,00108333;0;0;0;0;0;0;0;
13/06/1996;31,371;1,00108333;0;0;0;0;0;0;0;
12/06/1996;31,371;1,00108333;0;0;0;0;0;0;0;
11/06/1996;31,26;1,00108000;0;0;0;0;0;0;0;
10/06/1996;30,93;1,00107000;0;0;0;0;0;0;0;
07/06/1996;30,273;1,00105000;0;0;0;0;0;0;0;
05/06/1996;29,727;1,00103333;0;0;0;0;0;0;0;
04/06/1996;29,727;1,00103333;0;0;0;0;0;0;0;
03/06/1996;29,184;1,00101667;0;0;0;0;0;0;0;
31/05/1996;28,751;1,00100333;0;0;0;0;0;0;0;
30/05/1996;27,997;1,00098000;0;0;0;0;0;0;0;
29/05/1996;27,354;1,00096000;0;0;0;0;0;0;0;
28/05/1996;26,821;1,00094333;0;0;0;0;0;0;0;
27/05/1996;26,078;1,00092000;0;0;0;0;0;0;0;
24/05/1996;25,34;1,00089667;0;0;0;0;0;0;0;
23/05/1996;25,025;1,00088667;0;0;0;0;0;0;0;
22/05/1996;25,13;1,00089000;0;0;0;0;0;0;0;
21/05/1996;25,13;1,00089000;0;0;0;0;0;0;0;
20/05/1996;25,13;1,00089000;0;0;0;0;0;0;0;
17/05/1996;25,235;1,00089333;0;0;0;0;0;0;0;
16/05/1996;25,13;1,00089000;0;0;0;0;0;0;0;
15/05/1996;25,34;1,00089667;0;0;0;0;0;0;0;
14/05/1996;25,13;1,00089000;0;0;0;0;0;0;0;
13/05/1996;25,025;1,00088667;0;0;0;0;0;0;0;
10/05/1996;25,025;1,00088667;0;0;0;0;0;0;0;
09/05/1996;25,025;1,00088667;0;0;0;0;0;0;0;
08/05/1996;25,025;1,00088667;0;0;0;0;0;0;0;
07/05/1996;25,025;1,00088667;0;0;0;0;0;0;0;
06/05/1996;25,025;1,00088667;0;0;0;0;0;0;0;
03/05/1996;25,13;1,00089000;0;0;0;0;0;0;0;
02/05/1996;25,34;1,00089667;0;0;0;0;0;0;0;
30/04/1996;25,973;1,00091667;0;0;0;0;0;0;0;
29/04/1996;26,928;1,00094667;0;0;0;0;0;0;0;
26/04/1996;28,105;1,00098333;0;0;0;0;0;0;0;
25/04/1996;28,86;1,00100667;0;0;0;0;0;0;0;
24/04/1996;28,968;1,00101000;0;0;0;0;0;0;0;
23/04/1996;29,293;1,00102000;0;0;0;0;0;0;0;
22/04/1996;30,382;1,00105333;0;0;0;0;0;0;0;
19/04/1996;30,601;1,00106000;0;0;0;0;0;0;0;
18/04/1996;30,821;1,00106667;0;0;0;0;0;0;0;
17/04/1996;30,93;1,00107000;0;0;0;0;0;0;0;
16/04/1996;30,93;1,00107000;0;0;0;0;0;0;0;
15/04/1996;30,821;1,00106667;0;0;0;0;0;0;0;
12/04/1996;30,273;1,00105000;0;0;0;0;0;0;0;
11/04/1996;30,273;1,00105000;0;0;0;0;0;0;0;
10/04/1996;30,164;1,00104667;0;0;0;0;0;0;0;
09/04/1996;28,968;1,00101000;0;0;0;0;0;0;0;
08/04/1996;29,076;1,00101333;0;0;0;0;0;0;0;
03/04/1996;29,184;1,00101667;0;0;0;0;0;0;0;
02/04/1996;28,86;1,00100667;0;0;0;0;0;0;0;
01/04/1996;29,184;1,00101667;0;0;0;0;0;0;0;
29/03/1996;29,836;1,00103667;0;0;0;0;0;0;0;
28/03/1996;29,836;1,00103667;0;0;0;0;0;0;0;
27/03/1996;29,945;1,00104000;0;0;0;0;0;0;0;
26/03/1996;29,945;1,00104000;0;0;0;0;0;0;0;
25/03/1996;29,836;1,00103667;0;0;0;0;0;0;0;
22/03/1996;29,836;1,00103667;0;0;0;0;0;0;0;
21/03/1996;29,945;1,00104000;0;0;0;0;0;0;0;
20/03/1996;29,945;1,00104000;0;0;0;0;0;0;0;
19/03/1996;30,164;1,00104667;0;0;0;0;0;0;0;
18/03/1996;30,273;1,00105000;0;0;0;0;0;0;0;
15/03/1996;29,945;1,00104000;0;0;0;0;0;0;0;
14/03/1996;29,945;1,00104000;0;0;0;0;0;0;0;
13/03/1996;29,945;1,00104000;0;0;0;0;0;0;0;
12/03/1996;30,492;1,00105667;0;0;0;0;0;0;0;
11/03/1996;30,492;1,00105667;0;0;0;0;0;0;0;
08/03/1996;29,945;1,00104000;0;0;0;0;0;0;0;
07/03/1996;30,164;1,00104667;0;0;0;0;0;0;0;
06/03/1996;30,164;1,00104667;0;0;0;0;0;0;0;
05/03/1996;29,945;1,00104000;0;0;0;0;0;0;0;
04/03/1996;31,591;1,00109000;0;0;0;0;0;0;0;
01/03/1996;31,15;1,00107667;0;0;0;0;0;0;0;
29/02/1996;34,381;1,00117333;0;0;0;0;0;0;0;
28/02/1996;35,172;1,00119667;0;0;0;0;0;0;0;
27/02/1996;35,399;1,00120333;0;0;0;0;0;0;0;
26/02/1996;36,197;1,00122667;0;0;0;0;0;0;0;
23/02/1996;37,459;1,00126333;0;0;0;0;0;0;0;
22/02/1996;37,459;1,00126333;0;0;0;0;0;0;0;
21/02/1996;37,459;1,00126333;0;0;0;0;0;0;0;
16/02/1996;37,229;1,00125667;0;0;0;0;0;0;0;
15/02/1996;37,229;1,00125667;0;0;0;0;0;0;0;
14/02/1996;36,655;1,00124000;0;0;0;0;0;0;0;
13/02/1996;35,74;1,00121333;0;0;0;0;0;0;0;
12/02/1996;35,968;1,00122000;0;0;0;0;0;0;0;
09/02/1996;35,399;1,00120333;0;0;0;0;0;0;0;
08/02/1996;35,513;1,00120667;0;0;0;0;0;0;0;
07/02/1996;35,513;1,00120667;0;0;0;0;0;0;0;
06/02/1996;35,855;1,00121667;0;0;0;0;0;0;0;
05/02/1996;35,513;1,00120667;0;0;0;0;0;0;0;
